Seed,Center,Completion Time,Taken Time
85170222,Parcheggio,23689.987481587345,28949.0436113907
85170222,Parcheggio,23753.872744253258,29478.960150974814
85170222,Parcheggio,24118.63156116981,29513.264680362183
85170222,Parcheggio,24258.66987213207,30028.701197886385
85170222,Parcheggio,24658.503169556156,30043.290909708372
85170222,Parcheggio,26193.35253205581,30143.171935174443
85170222,Parcheggio,26350.86283321316,30416.22142131028
85170222,Parcheggio,26774.963070276055,31367.319406091006
85170222,Parcheggio,26849.392361359707,31467.85588917135
85170222,Parcheggio,27436.385282560208,31504.232137974202
85170222,Parcheggio,27460.362512076048,31543.89002698561
85170222,Parcheggio,27612.124477458976,31962.508665383564
85170222,Parcheggio,27665.204125310556,32223.85279850733
85170222,Ricarica,28051.734492913503,32643.29353424541
85170222,Parcheggio,28051.734492913503,32753.14507130427
85170222,Parcheggio,29612.61687307595,33091.85117987224
85170222,Parcheggio,30049.108219875226,33351.07596077393
85170222,Parcheggio,30131.438810902582,33787.11355946011
85170222,Parcheggio,30482.88594613253,33836.65051723825
85170222,Parcheggio,30588.976444193522,33972.799515458886
85170222,Parcheggio,30855.76554192262,34343.36143242489
85170222,Parcheggio,30959.5303804219,34347.09575894841
85170222,Parcheggio,31666.95488484905,34392.81057680383
85170222,Ricarica,31857.59739611048,34701.907105868966
85170222,Parcheggio,31857.59739611048,34887.37042100492
85170222,Parcheggio,32044.90462173026,35034.97941635631
85170222,Parcheggio,32047.731048847003,35674.372793707786
85170222,Parcheggio,32275.43146385068,35713.38898409735
85170222,Parcheggio,32359.27736273373,36120.88521627623
85170222,Parcheggio,32474.526131922503,36829.487384813954
85170222,Parcheggio,32816.88745976332,36973.23385965748
85170222,Parcheggio,33518.87976282565,37018.55101665073
85170222,Parcheggio,33550.69260767264,37346.97953194661
85170222,Ricarica,35597.20204489923,37614.647366628975
85170222,Ricarica,35597.20204489923,37728.07934801465
85170222,Ricarica,35597.20204489923,38161.79413035588
85170222,Parcheggio,35597.20204489923,38338.655963865254
85170222,Parcheggio,35866.85143277694,38744.28369757197
85170222,Parcheggio,36175.03944397643,38883.095160901015
85170222,Parcheggio,36921.10326128749,39173.909916978155
85170222,Parcheggio,36982.972247572,40348.88856066044
85170222,Parcheggio,37154.57083429347,40416.928000700624
85170222,Parcheggio,37483.61255773307,40438.92494761889
85170222,Parcheggio,37537.67847879796,40839.50370864593
85170222,Parcheggio,37780.519632753385,41006.17486525452
85170222,Ricarica,39156.82409516993,41438.24889836471
85170222,Parcheggio,39156.82409516993,41463.96109739646
85170222,Parcheggio,39185.32522044151,42020.72388505845
85170222,Parcheggio,39252.729590595016,42212.58967575364
85170222,Parcheggio,40261.145674881845,42552.65981822316
85170222,Ricarica,40353.71251040849,42698.75421796095
85170222,Parcheggio,40353.71251040849,42911.629147133914
85170222,Parcheggio,40410.282848542,43792.18942767552
85170222,Parcheggio,40436.47618636694,44346.36379771171
85170222,Ricarica,42111.02044895545,44373.850376923976
85170222,Parcheggio,42111.02044895545,44413.38171453308
85170222,Parcheggio,42934.87183136535,44598.73604298408
85170222,Parcheggio,43119.48935396259,45425.47474789703
85170222,Parcheggio,43149.29055975948,46265.7343438906
85170222,Parcheggio,43564.74540017851,46323.95405479466
85170222,Parcheggio,43684.34062754432,46840.8865779345
85170222,Parcheggio,43757.94151664022,46880.75151657584
85170222,Parcheggio,43810.28264508995,47080.01629709365
85170222,Parcheggio,44380.274811787596,47089.43050454612
85170222,Parcheggio,45232.28051674825,47178.40833207923
85170222,Parcheggio,45259.37951795574,47910.195438874915
85170222,Parcheggio,45430.57498906511,48244.40284640819
85170222,Parcheggio,46601.99291315136,48667.68244239751
85170222,Parcheggio,46653.5655388524,49501.68669175026
85170222,Parcheggio,47533.56285407728,49645.88620385834
85170222,Parcheggio,47655.63763177374,49895.316542427216
85170222,Parcheggio,48291.61390791199,50198.97232501034
85170222,Parcheggio,48311.3617939015,50359.42211056418
85170222,Parcheggio,48395.69276282528,50525.58575828013
85170222,Parcheggio,48781.73951891025,51141.247493330375
85170222,Parcheggio,49812.0419059848,51367.409632798284
85170222,Parcheggio,49932.42969268734,51608.35831524725
85170222,Parcheggio,50232.624444061075,52372.078062492845
85170222,Parcheggio,51025.67359784216,52856.33346107202
85170222,Parcheggio,51920.47865661206,53074.95236319508
85170222,Parcheggio,52223.738342640085,53142.54932908822
85170222,Parcheggio,52361.09742748641,53241.162740002845
85170222,Parcheggio,52653.12660928865,53267.51224845421
85170222,Parcheggio,54105.407996868664,54105.417996868666
85170222,Parcheggio,54768.574861258196,54768.5848612582
85170222,Parcheggio,54973.49768607534,55011.383825527046
85170222,Parcheggio,55120.71240315815,55338.9637965421
85170222,Parcheggio,55184.44363319187,55790.55552916408
85170222,Parcheggio,55194.36806488568,55888.98282820511
85170222,Parcheggio,55259.601046631025,56109.63095001077
85170222,Parcheggio,55618.53935829574,56183.15674623302
85170222,Parcheggio,55620.115301305916,56297.9151121514
85170222,Parcheggio,55972.27790635016,56628.48988683972
85170222,Parcheggio,57117.24844990742,57117.25844990742
85170222,Parcheggio,57573.540489395324,57573.550489395326
85170222,Parcheggio,57586.79761177677,57600.625766978206
85170222,Parcheggio,57693.113533410455,57715.285296273454
85170222,Ricarica,57962.195626642664,58226.23046477889
85170222,Parcheggio,57962.195626642664,58390.96562901017
85170222,Parcheggio,58287.88727392565,58575.43839566315
85170222,Parcheggio,58296.45086918066,58706.60920512105
85170222,Parcheggio,58790.36744395517,59041.056434025886
85170222,Parcheggio,59331.49165773959,59331.501657739595
85170222,Parcheggio,59402.12916777652,59433.32605824181
85170222,Parcheggio,60054.12250705132,60148.93015089793
85170222,Parcheggio,60493.4840124531,61056.69280504169
85170222,Parcheggio,60617.57891754445,61067.96772668121
85170222,Parcheggio,60713.0823399574,61278.61634525955
85170222,Parcheggio,60979.71511242737,61310.52021644389
85170222,Parcheggio,60990.849556217014,61383.20618788356
85170222,Parcheggio,61321.095521854935,61542.23482217606
85170222,Ricarica,52223.738342640085,62124.76039748472
85170222,Parcheggio,62344.39338756898,62344.403387568986
85170222,Parcheggio,62490.20293748218,62618.260202627454
85170222,Parcheggio,62585.27780046183,63996.15417241942
85170222,Parcheggio,64429.534688158485,64456.712706349324
85170222,Parcheggio,64536.15699227167,64630.24186348665
85170222,Parcheggio,64570.99521509203,65326.23627412608
85170222,Parcheggio,64718.552894447734,65374.06389783788
85170222,Parcheggio,64778.030199546556,65597.63608001928
85170222,Parcheggio,65387.58331277011,65882.96002073414
85170222,Parcheggio,65651.78020620457,66325.60808605647
85170222,Parcheggio,65676.1661231514,66496.85979712677
85170222,Parcheggio,66169.85390654355,66658.40783539649
85170222,Parcheggio,66208.58108055269,66723.06154971945
85170222,Parcheggio,66447.5820138656,66867.12111866797
85170222,Parcheggio,66490.60226320359,67171.33073084631
85170222,Parcheggio,66905.31190604562,67351.75025117905
85170222,Ricarica,67333.93845348798,67398.53214406688
85170222,Parcheggio,67333.93845348798,67692.5106730581
85170222,Ricarica,67477.04977831696,68263.44117948662
85170222,Parcheggio,67477.04977831696,68491.31652712874
85170222,Parcheggio,67556.18889949589,69158.93898896458
85170222,Ricarica,67864.7951766036,69159.79736333339
85170222,Parcheggio,67864.7951766036,69909.72228126567
85170222,Parcheggio,68055.63413129223,70254.60758393632
85170222,Parcheggio,68348.51599295452,70323.19095652805
85170222,Parcheggio,68484.89900115949,70762.18275437116
85170222,Parcheggio,69084.82919309383,71146.96204202424
85170222,Parcheggio,69217.86031709175,71488.15569108893
85170222,Parcheggio,69529.93549642032,71676.03010803925
85170222,Parcheggio,69663.32377999836,71968.0945225612
85170222,Parcheggio,70225.75675437733,71997.1669669855
85170222,Parcheggio,70955.52503654578,72121.79244379025
85170222,Parcheggio,71030.6275263419,72135.15121818772
85170222,Parcheggio,71599.58406858264,72249.38394196323
85170222,Parcheggio,71865.51241902902,72597.23554916715
85170222,Parcheggio,72080.90232966546,72672.40319316085
85170222,Parcheggio,72273.49843301311,72885.96514342172
85170222,Parcheggio,72311.95589049501,72974.5348248883
85170222,Parcheggio,72432.18060236817,72993.8789397877
85170222,Parcheggio,72875.10634072908,73103.65269078803
85170222,Parcheggio,73165.66971159534,74857.5850549067
85170222,Parcheggio,73558.12332037115,75058.87135428426
85170222,Parcheggio,73680.96549665928,75686.64826701228
85170222,Parcheggio,73829.61242270916,76204.22679073173
85170222,Parcheggio,74003.07234921346,76527.42122617786
85170222,Parcheggio,74015.19584095934,76637.6682788479
85170222,Parcheggio,74303.50833430627,77084.31197111079
85170222,Parcheggio,74520.49419705743,77118.60059002205
85170222,Parcheggio,74867.97348183936,77349.6794570097
85170222,Parcheggio,75494.70508974555,77791.9224146391
85170222,Parcheggio,75694.20835942857,77842.7885286996
85170222,Ricarica,77029.96551273396,77939.99648715822
85170222,Parcheggio,77029.96551273396,78674.94112169725
85170222,Parcheggio,78041.65491920285,79095.02239809578
85170222,Parcheggio,78301.30581202416,79501.95445967019
85170222,Parcheggio,78420.14053127999,79559.01696121851
85170222,Parcheggio,78959.49656015138,79615.37350377365
85170222,Parcheggio,79149.04044795947,79662.37050968093
85170222,Parcheggio,79300.58511054503,79822.55279992551
85170222,Parcheggio,79359.7126175534,79890.28249442259
85170222,Parcheggio,79423.6270236644,80007.91047863913
85170222,Parcheggio,79741.57678351804,80049.37971392095
85170222,Parcheggio,80282.81094508932,80734.60855361825
85170222,Parcheggio,80465.7396951135,80743.00433394745
85170222,Parcheggio,80509.22948637864,80802.87989372449
85170222,Parcheggio,80596.43405631241,81118.76862331654
85170222,Parcheggio,80684.17129490549,81157.73506183483
85170222,Parcheggio,80689.47883374602,81532.57048362725
85170222,Parcheggio,80914.65133780405,81764.15200454855
85170222,Parcheggio,81044.91987217216,81822.85697404189
85170222,Parcheggio,81184.80496040857,81846.65618802792
85170222,Parcheggio,81468.85993854258,82008.84228889804
85170222,Parcheggio,81702.51956905086,82286.48555949499
85170222,Parcheggio,81728.27664153617,82342.67874167638
85170222,Parcheggio,82129.02827934161,82474.50389328535
85170222,Parcheggio,82872.25072511351,82872.2607251135
85170222,Parcheggio,83070.16646301001,84204.98418821774
85170222,Parcheggio,83159.09993633261,84280.32374981577
85170222,Ricarica,83874.11260605908,84290.80980452112
85170222,Parcheggio,83874.11260605908,84320.50181578507
85170222,Parcheggio,84263.46573322086,84712.71449934343
85170222,Parcheggio,84695.90005749263,84815.4046908673
85170222,Parcheggio,84733.05423277424,84843.34113529285
85170222,Parcheggio,85084.18719038993,85084.19719038992
85170222,Parcheggio,85250.88594074373,85681.95981116538
85170222,Parcheggio,85620.54619368108,85891.82867397084
85170222,Parcheggio,85624.08320362381,86461.67723176721
1768028919,Parcheggio,1549.9040974958853,3033.3308569369988
1768028919,Parcheggio,1557.850562273424,3129.4340069775853
1768028919,Parcheggio,1794.3524343801903,3164.323332477628
1768028919,Parcheggio,2096.6309959164355,3494.375866303034
1768028919,Parcheggio,3154.737635515968,3967.4491806777437
1768028919,Parcheggio,3379.3293936924183,4254.787957176399
1768028919,Parcheggio,3487.700423701397,4772.958938841394
1768028919,Parcheggio,3643.948342082008,5065.812961740426
1768028919,Parcheggio,3915.9636817380006,5072.306245750807
1768028919,Parcheggio,4215.532559284836,5322.238394889517
1768028919,Parcheggio,4287.145457568777,5756.236666378316
1768028919,Parcheggio,4921.743805012728,6103.573824435934
1768028919,Parcheggio,5048.248333528572,6184.8046765987165
1768028919,Parcheggio,5096.82436548619,6272.377313374649
1768028919,Parcheggio,5223.850668487393,6450.613509810994
1768028919,Parcheggio,5363.406582665258,6482.548600731228
1768028919,Parcheggio,5498.717276341319,6645.36055456659
1768028919,Parcheggio,5581.589599107859,6708.557613463513
1768028919,Parcheggio,5717.823468982374,7897.069736313387
1768028919,Parcheggio,6137.489870786248,7964.607368586933
1768028919,Parcheggio,6367.543142382964,8286.879658495707
1768028919,Parcheggio,6404.753493463038,8654.532226149031
1768028919,Parcheggio,6768.791738026679,10221.110605816028
1768028919,Parcheggio,6844.709937181114,11818.004606888111
1768028919,Ricarica,7671.029664524674,11937.17998512442
1768028919,Parcheggio,7671.029664524674,12686.399466787818
1768028919,Parcheggio,7815.50953562064,12707.287000381046
1768028919,Parcheggio,8139.138021410585,12941.521894968664
1768028919,Parcheggio,8172.229057206075,13014.014810326727
1768028919,Parcheggio,8457.234335478772,13021.334724175196
1768028919,Parcheggio,8799.39925218588,13258.048335776559
1768028919,Parcheggio,9251.821481681845,13487.3436074254
1768028919,Parcheggio,10034.17397146828,13715.001976497304
1768028919,Parcheggio,10172.078687964478,13955.785746084937
1768028919,Ricarica,10315.028222275425,13965.854038236526
1768028919,Parcheggio,10315.028222275425,14005.751005267462
1768028919,Parcheggio,11204.327808683178,15779.736469174202
1768028919,Parcheggio,11572.861990778594,17329.558020509485
1768028919,Parcheggio,12308.077009925188,17377.418330631317
1768028919,Parcheggio,12342.803417496063,17380.26255027317
1768028919,Parcheggio,12384.729695258246,17577.514704928442
1768028919,Ricarica,12844.672145208464,18375.391062407994
1768028919,Parcheggio,12844.672145208464,18419.772981055565
1768028919,Parcheggio,13998.073737792267,18444.286086975597
1768028919,Parcheggio,14023.298835251719,18596.83900425297
1768028919,Parcheggio,14055.307064420223,18682.264933130933
1768028919,Parcheggio,14331.158574904439,18925.910976444637
1768028919,Parcheggio,14340.982560986746,19105.12993354131
1768028919,Parcheggio,14401.922224283075,19192.707469848752
1768028919,Ricarica,14900.638301349392,19203.929813951465
1768028919,Parcheggio,14900.638301349392,19335.90983634979
1768028919,Parcheggio,15385.77142895758,19648.82159900092
1768028919,Parcheggio,15398.164986416203,19959.235021059365
1768028919,Parcheggio,15613.79914667451,20951.107784289372
1768028919,Parcheggio,15699.764284041205,21304.555315475045
1768028919,Parcheggio,16157.979320408618,21306.83897364664
1768028919,Parcheggio,17119.316556187074,21323.242490137785
1768028919,Parcheggio,17276.746705637735,21543.017377272434
1768028919,Parcheggio,17446.091407407697,21995.822880149157
1768028919,Ricarica,17702.79458103317,22227.988604456663
1768028919,Parcheggio,17702.79458103317,22484.35665523086
1768028919,Parcheggio,18034.160154032037,22524.0323190167
1768028919,Parcheggio,18097.41733612245,23024.69819005945
1768028919,Ricarica,18327.670675693087,25395.763308447007
1768028919,Parcheggio,18327.670675693087,25820.987738758813
1768028919,Ricarica,19426.67125513223,26883.923138770388
1768028919,Parcheggio,19426.67125513223,26887.760836461366
1768028919,Parcheggio,19491.486553774517,27137.841546703225
1768028919,Parcheggio,19516.88153657571,27187.67494375364
1768028919,Parcheggio,19696.58967172722,27645.680927925234
1768028919,Parcheggio,19900.190284067194,28390.730876865713
1768028919,Parcheggio,20048.628419409797,28811.011425355715
1768028919,Ricarica,20516.245667939773,29121.221326073697
1768028919,Parcheggio,20516.245667939773,29458.261415411656
1768028919,Parcheggio,20641.038771226962,29500.817366765146
1768028919,Parcheggio,20703.651204689115,30205.55310315386
